id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
KLF16	2	0.81882	0.81838	0.960527	15940	0	0.0075964	0.67012	0.66995	0.970422	12479	0	0.0075964
RNF39	2	0.81882	0.81838	0.960527	15941	0	0.6697	0.051995	0.058002	0.883486	1499	1	0.6697
ADSL	2	0.81882	0.81838	0.960527	15942	0	0.30071	0.30166	0.30162	0.964979	5884	0	0.30071
CASKIN2	2	0.81882	0.81838	0.960527	15943	0	0.6697	0.051995	0.058002	0.883486	1514	1	0.6697
KTN1	2	0.81882	0.81838	0.960527	15944	0	0.30071	0.30166	0.30162	0.964979	5460	0	0.30071
POMT1	2	0.81882	0.81838	0.960527	15945	0	0.0088625	0.48526	0.48543	0.966282	8493	0	0.0088625
SH3BP5	2	0.81882	0.81838	0.960527	15946	0	0.0075964	0.67012	0.66995	0.970422	12475	0	0.0075964
TMEM200A	2	0.81882	0.81838	0.960527	15947	0	0.30071	0.30166	0.30162	0.964979	5731	0	0.30071
KLF11	2	0.81882	0.81838	0.960527	15948	0	0.0075964	0.67012	0.66995	0.970422	12999	0	0.0075964
ODZ2	2	0.81882	0.81838	0.960527	15949	0	0.50855	0.13155	0.13279	0.897576	2904	1	0.50855
ZFP354C	2	0.81882	0.81838	0.960527	15950	0	0.50855	0.13155	0.13279	0.897576	2778	1	0.50855
TMEM126B	2	0.81882	0.81838	0.960527	15951	0	0.0088625	0.48526	0.48543	0.966282	8406	0	0.0088625
TRIM25	2	0.81882	0.81838	0.960527	15952	0	0.6697	0.051995	0.058002	0.883486	1512	1	0.6697
EBF1	2	0.81882	0.81838	0.960527	15953	0	0.50855	0.13155	0.13279	0.897576	2853	1	0.50855
CDHR5	2	0.81882	0.81838	0.960527	15954	0	0.30071	0.30166	0.30162	0.964979	5478	0	0.30071
FXC1	2	0.81882	0.81838	0.960527	15955	0	0.50855	0.13155	0.13279	0.897576	2994	1	0.50855
DDX43	2	0.81882	0.81838	0.960527	15956	0	0.0075964	0.67012	0.66995	0.970422	11980	0	0.0075964
HOXA9	2	0.81882	0.81838	0.960527	15957	0	0.50855	0.13155	0.13279	0.897576	2914	1	0.50855
GM4937	2	0.81882	0.81838	0.960527	15958	0	0.50855	0.13155	0.13279	0.897576	2864	1	0.50855
OLFR635	2	0.81882	0.81838	0.960527	15959	0	0.30071	0.30166	0.30162	0.964979	5943	0	0.30071
HMX3	2	0.81882	0.81838	0.960527	15960	0	0.0075964	0.67012	0.66995	0.970422	13045	0	0.0075964
TXNDC9	2	0.81882	0.81838	0.960527	15961	0	0.0075964	0.67012	0.66995	0.970422	11985	0	0.0075964
PPP1R11	2	0.81882	0.81838	0.960527	15962	0	0.50855	0.13155	0.13279	0.897576	2951	1	0.50855
DCAF8	2	0.81882	0.81838	0.960527	15963	0	0.010129	0.44267	0.44261	0.966282	8335	0	0.010129
AGTR1A	2	0.81882	0.81838	0.960527	15964	0	0.0075964	0.67012	0.66995	0.970422	12923	0	0.0075964
TEKT3	2	0.81882	0.81838	0.960527	15965	0	0.0075964	0.67012	0.66995	0.970422	12496	0	0.0075964
FAM78B	2	0.81882	0.81838	0.960527	15966	0	0.30071	0.30166	0.30162	0.964979	5632	0	0.30071
2610018G03RIK	2	0.81882	0.81838	0.960527	15967	0	0.6697	0.051995	0.058002	0.883486	1485	1	0.6697
RELL2	2	0.81882	0.81838	0.960527	15968	0	0.0075964	0.67012	0.66995	0.970422	12066	0	0.0075964
LMOD1	2	0.81882	0.81838	0.960527	15969	0	0.0088625	0.48526	0.48543	0.966282	8461	0	0.0088625
PPM1J	2	0.81882	0.81838	0.960527	15970	0	0.0075964	0.67012	0.66995	0.970422	12518	0	0.0075964
PNMA3	2	0.81882	0.81838	0.960527	15971	0	0.0075964	0.67012	0.66995	0.970422	12802	0	0.0075964
BBOX1	2	0.81882	0.81838	0.960527	15972	0	0.30071	0.30166	0.30162	0.964979	5774	0	0.30071
OTOL1	2	0.81882	0.81838	0.960527	15973	0	0.0075964	0.67012	0.66995	0.970422	12921	0	0.0075964
GPR19	2	0.81882	0.81838	0.960527	15974	0	0.30071	0.30166	0.30162	0.964979	5515	0	0.30071
PSTK	2	0.81882	0.81838	0.960527	15975	0	0.51026	0.07812	0.08225	0.883486	2045	1	0.51026
CDK13	2	0.81882	0.81838	0.960527	15976	0	0.50855	0.13155	0.13279	0.897576	2884	1	0.50855
CDKN2B	2	0.81882	0.81838	0.960527	15977	0	0.30071	0.30166	0.30162	0.964979	5529	0	0.30071
XPA	2	0.81882	0.81838	0.960527	15978	0	0.0075964	0.67012	0.66995	0.970422	12904	0	0.0075964
HEY2	2	0.81882	0.81838	0.960527	15979	0	0.50855	0.13155	0.13279	0.897576	2732	1	0.50855
PYGB	2	0.81882	0.81838	0.960527	15980	0	0.0075964	0.67012	0.66995	0.970422	12900	0	0.0075964
AQP12	2	0.81882	0.81838	0.960527	15981	0	0.0088625	0.48526	0.48543	0.966282	8410	0	0.0088625
OLFR263	2	0.81882	0.81838	0.960527	15982	0	0.0075964	0.67012	0.66995	0.970422	12935	0	0.0075964
NFKBID	2	0.81882	0.81838	0.960527	15983	0	0.2167	0.41036	0.41001	0.966282	6489	0	0.2167
2410127L17RIK	2	0.81882	0.81838	0.960527	15984	0	0.0088625	0.48526	0.48543	0.966282	8471	0	0.0088625
OLFR1414	2	0.81882	0.81838	0.960527	15985	0	0.50855	0.13155	0.13279	0.897576	2736	1	0.50855
TULP3	2	0.81882	0.81838	0.960527	15986	0	0.086594	0.4385	0.43844	0.966282	8326	0	0.086594
FAM57B	2	0.81882	0.81838	0.960527	15987	0	0.30071	0.30166	0.30162	0.964979	5775	0	0.30071
LRRC29	2	0.81882	0.81838	0.960527	15988	0	0.0075964	0.67012	0.66995	0.970422	12996	0	0.0075964
VWA5B2	2	0.81882	0.81838	0.960527	15989	0	0.50855	0.13155	0.13279	0.897576	2942	1	0.50855
INHBE	2	0.81882	0.81838	0.960527	15990	0	0.0094955	0.45548	0.45553	0.966282	8375	0	0.0094955
D4ERTD22E	2	0.81882	0.81838	0.960527	15991	0	0.0075964	0.67012	0.66995	0.970422	13016	0	0.0075964
EXOSC1	2	0.81882	0.81838	0.960527	15992	0	0.3492	0.18069	0.1805	0.925858	3384	1	0.3492
4933422H20RIK	2	0.81882	0.81838	0.960527	15993	0	0.80219	0.013577	0.023144	0.855765	555	1	0.80219
MCPH1	2	0.81882	0.81838	0.960527	15994	0	0.0075964	0.67012	0.66995	0.970422	12050	0	0.0075964
WDR20A	2	0.81882	0.81838	0.960527	15995	0	0.0075964	0.67012	0.66995	0.970422	13030	0	0.0075964
2410004B18RIK	2	0.81882	0.81838	0.960527	15996	0	0.30071	0.30166	0.30162	0.964979	5991	0	0.30071
TGM1	2	0.81882	0.81838	0.960527	15997	0	0.50855	0.13155	0.13279	0.897576	2772	1	0.50855
CTDP1	2	0.81882	0.81838	0.960527	15998	0	0.0075964	0.67012	0.66995	0.970422	12663	0	0.0075964
FANCA	2	0.81882	0.81838	0.960527	15999	0	0.30071	0.30166	0.30162	0.964979	5738	0	0.30071
KCTD10	2	0.81882	0.81838	0.960527	16000	0	0.0075964	0.67012	0.66995	0.970422	12737	0	0.0075964
OLFR153	2	0.81882	0.81838	0.960527	16001	0	0.0075964	0.67012	0.66995	0.970422	12070	0	0.0075964
NCRNA00085	2	0.81882	0.81838	0.960527	16002	0	0.0075964	0.67012	0.66995	0.970422	13043	0	0.0075964
TRIM75	2	0.81882	0.81838	0.960527	16003	0	0.2167	0.41036	0.41001	0.966282	6439	0	0.2167
SREK1IP1	2	0.81882	0.81838	0.960527	16004	0	0.6697	0.051995	0.058002	0.883486	1531	1	0.6697
CXCL1	2	0.81882	0.81838	0.960527	16005	0	0.30071	0.30166	0.30162	0.964979	5580	0	0.30071
RANBP3	2	0.81882	0.81838	0.960527	16006	0	0.0075964	0.67012	0.66995	0.970422	13047	0	0.0075964
LARS2	2	0.81882	0.81838	0.960527	16007	0	0.2167	0.41036	0.41001	0.966282	6443	0	0.2167
1700020L24RIK	2	0.81882	0.81838	0.960527	16008	0	0.0075964	0.67012	0.66995	0.970422	12069	0	0.0075964
TMEM70	2	0.81882	0.81838	0.960527	16009	0	0.0075964	0.67012	0.66995	0.970422	12048	0	0.0075964
STARD5	2	0.81882	0.81838	0.960527	16010	0	0.0088625	0.48526	0.48543	0.966282	8411	0	0.0088625
A930009A15RIK	2	0.81882	0.81838	0.960527	16011	0	0.30071	0.30166	0.30162	0.964979	5726	0	0.30071
CYP2D22	2	0.81882	0.81838	0.960527	16012	0	0.30071	0.30166	0.30162	0.964979	5484	0	0.30071
NHS	2	0.81882	0.81838	0.960527	16013	0	0.0075964	0.67012	0.66995	0.970422	13014	0	0.0075964
ATXN7L2	2	0.81882	0.81838	0.960527	16014	0	0.30071	0.30166	0.30162	0.964979	5777	0	0.30071
ZSCAN29	2	0.81882	0.81838	0.960527	16015	0	0.50855	0.13155	0.13279	0.897576	2920	1	0.50855
HAS3	2	0.81882	0.81838	0.960527	16016	0	0.0075964	0.67012	0.66995	0.970422	12329	0	0.0075964
HDAC1	2	0.81882	0.81838	0.960527	16017	0	0.30071	0.30166	0.30162	0.964979	5477	0	0.30071
SH3BGR	2	0.81882	0.81838	0.960527	16018	0	0.30071	0.30166	0.30162	0.964979	5776	0	0.30071
1700016D06RIK	2	0.81882	0.81838	0.960527	16019	0	0.30071	0.30166	0.30162	0.964979	5705	0	0.30071
3110082I17RIK	2	0.81882	0.81838	0.960527	16020	0	0.0075964	0.67012	0.66995	0.970422	12139	0	0.0075964
AGA	2	0.81882	0.81838	0.960527	16021	0	0.50855	0.13155	0.13279	0.897576	2824	1	0.50855
DEFA-RS1	2	0.81882	0.81838	0.960527	16022	0	0.6697	0.051995	0.058002	0.883486	1546	1	0.6697
ITGB7	2	0.81882	0.81838	0.960527	16023	0	0.0075964	0.67012	0.66995	0.970422	12488	0	0.0075964
CAND1	2	0.81882	0.81838	0.960527	16024	0	0.0075964	0.67012	0.66995	0.970422	12144	0	0.0075964
TOMM20L	2	0.81882	0.81838	0.960527	16025	0	0.50855	0.13155	0.13279	0.897576	2916	1	0.50855
BC057079	2	0.81882	0.81838	0.960527	16026	0	0.30071	0.30166	0.30162	0.964979	5944	0	0.30071
DCLK3	2	0.81882	0.81838	0.960527	16027	0	0.0075964	0.67012	0.66995	0.970422	12365	0	0.0075964
C1QTNF7	2	0.81882	0.81838	0.960527	16028	0	0.50855	0.13155	0.13279	0.897576	2983	1	0.50855
TRIM61	2	0.81882	0.81838	0.960527	16029	0	0.14152	0.43389	0.43383	0.966282	8309	0	0.14152
NDUFA11	2	0.81882	0.81838	0.960527	16030	0	0.0075964	0.67012	0.66995	0.970422	12142	0	0.0075964
GPR137	2	0.81882	0.81838	0.960527	16031	0	0.0088625	0.48526	0.48543	0.966282	8447	0	0.0088625
TXNDC11	2	0.81882	0.81838	0.960527	16032	0	0.30071	0.30166	0.30162	0.964979	5571	0	0.30071
SPINT1	2	0.81882	0.81838	0.960527	16033	0	0.2167	0.41036	0.41001	0.966282	6445	0	0.2167
OLFR1204	2	0.81882	0.81838	0.960527	16034	0	0.0075964	0.67012	0.66995	0.970422	12917	0	0.0075964
ITPKC	2	0.81882	0.81838	0.960527	16035	0	0.0075964	0.67012	0.66995	0.970422	12489	0	0.0075964
OLFR854	2	0.81882	0.81838	0.960527	16036	0	0.0075964	0.67012	0.66995	0.970422	12903	0	0.0075964
ZFP599	2	0.81882	0.81838	0.960527	16037	0	0.30071	0.30166	0.30162	0.964979	5967	0	0.30071
BEND4	2	0.81882	0.81838	0.960527	16038	0	0.0075964	0.67012	0.66995	0.970422	12894	0	0.0075964
TRIM28	2	0.81882	0.81838	0.960527	16039	0	0.50855	0.13155	0.13279	0.897576	2731	1	0.50855
TESK1	2	0.81882	0.81838	0.960527	16040	0	0.30071	0.30166	0.30162	0.964979	5639	0	0.30071
ARHGAP9	2	0.81882	0.81838	0.960527	16041	0	0.6697	0.051995	0.058002	0.883486	1504	1	0.6697
KLHDC5	2	0.81882	0.81838	0.960527	16042	0	0.50855	0.13155	0.13279	0.897576	2717	1	0.50855
GM5941	2	0.81882	0.81838	0.960527	16043	0	0.42577	0.080413	0.084383	0.883486	2053	1	0.42577
ITGA4	2	0.81882	0.81838	0.960527	16044	0	0.30071	0.30166	0.30162	0.964979	5692	0	0.30071
TPSB2	2	0.81882	0.81838	0.960527	16045	0	0.30071	0.30166	0.30162	0.964979	5977	0	0.30071
CORO1A	2	0.81882	0.81838	0.960527	16046	0	0.80135	0.021698	0.030456	0.883486	642	1	0.80135
PDPN	2	0.81882	0.81838	0.960527	16047	0	0.0075964	0.67012	0.66995	0.970422	12985	0	0.0075964
GALR1	2	0.81882	0.81838	0.960527	16048	0	0.6697	0.051995	0.058002	0.883486	1523	1	0.6697
FBXO38	2	0.81882	0.81838	0.960527	16049	0	0.0075964	0.67012	0.66995	0.970422	12980	0	0.0075964
CLDN9	2	0.81882	0.81838	0.960527	16050	0	0.30071	0.30166	0.30162	0.964979	6020	0	0.30071
FZD1	2	0.81882	0.81838	0.960527	16051	0	0.0075964	0.67012	0.66995	0.970422	12490	0	0.0075964
TDRKH	2	0.81882	0.81838	0.960527	16052	0	0.37785	0.1892	0.18902	0.925858	3414	1	0.37785
NUDT16L1	2	0.81882	0.81838	0.960527	16053	0	0.30071	0.30166	0.30162	0.964979	5823	0	0.30071
OLFR527	2	0.81882	0.81838	0.960527	16054	0	0.0075964	0.67012	0.66995	0.970422	12009	0	0.0075964
CYP2AB1	2	0.81882	0.81838	0.960527	16055	0	0.6697	0.051995	0.058002	0.883486	1538	1	0.6697
TPD52L1	2	0.81882	0.81838	0.960527	16056	0	0.30071	0.30166	0.30162	0.964979	5998	0	0.30071
PCBD1	2	0.81882	0.81838	0.960527	16057	0	0.50855	0.13155	0.13279	0.897576	2844	1	0.50855
NDEL1	2	0.81882	0.81838	0.960527	16058	0	0.6697	0.051995	0.058002	0.883486	1564	1	0.6697
ODF2L	2	0.81882	0.81838	0.960527	16059	0	0.17065	0.42796	0.42783	0.966282	8261	0	0.17065
COMP	2	0.81882	0.81838	0.960527	16060	0	0.0075964	0.67012	0.66995	0.970422	12977	0	0.0075964
FYN	2	0.81882	0.81838	0.960527	16061	0	0.30071	0.30166	0.30162	0.964979	5858	0	0.30071
DCP1A	2	0.81882	0.81838	0.960527	16062	0	0.50855	0.13155	0.13279	0.897576	2846	1	0.50855
DACT2	2	0.81882	0.81838	0.960527	16063	0	0.0075964	0.67012	0.66995	0.970422	12978	0	0.0075964
LRRC10	2	0.81882	0.81838	0.960527	16064	0	0.80135	0.021698	0.030456	0.883486	654	1	0.80135
CRYL1	2	0.81882	0.81838	0.960527	16065	0	0.80135	0.021698	0.030456	0.883486	663	1	0.80135
PTPRCAP	2	0.81882	0.81838	0.960527	16066	0	0.0075964	0.67012	0.66995	0.970422	12927	0	0.0075964
RNASEH2A	2	0.81882	0.81838	0.960527	16067	0	0.0075964	0.67012	0.66995	0.970422	13029	0	0.0075964
AEN	2	0.81882	0.81838	0.960527	16068	0	0.0075964	0.67012	0.66995	0.970422	12001	0	0.0075964
GP5	2	0.81882	0.81838	0.960527	16069	0	0.0098753	0.44606	0.446	0.966282	8344	0	0.0098753
LEKR1	2	0.81882	0.81838	0.960527	16070	0	0.30071	0.30166	0.30162	0.964979	5735	0	0.30071
GM6406	2	0.81882	0.81838	0.960527	16071	0	0.50855	0.13155	0.13279	0.897576	2777	1	0.50855
SHROOM3	2	0.81882	0.81838	0.960527	16072	0	0.0098753	0.44606	0.446	0.966282	8341	0	0.0098753
ZFP942	2	0.81882	0.81838	0.960527	16073	0	0.0075964	0.67012	0.66995	0.970422	13025	0	0.0075964
TRIM43A	2	0.81882	0.81838	0.960527	16074	0	0.0075964	0.67012	0.66995	0.970422	13003	0	0.0075964
5730455P16RIK	2	0.81882	0.81838	0.960527	16075	0	0.0075964	0.67012	0.66995	0.970422	13038	0	0.0075964
RABEPK	2	0.81882	0.81838	0.960527	16076	0	0.80135	0.021698	0.030456	0.883486	672	1	0.80135
ARPM1	2	0.81882	0.81838	0.960527	16077	0	0.50855	0.13155	0.13279	0.897576	2948	1	0.50855
2310011J03RIK	2	0.81882	0.81838	0.960527	16078	0	0.0088625	0.48526	0.48543	0.966282	8492	0	0.0088625
FOXP3	2	0.81882	0.81838	0.960527	16079	0	0.30071	0.30166	0.30162	0.964979	5555	0	0.30071
BFAR	2	0.81882	0.81838	0.960527	16080	0	0.0075964	0.67012	0.66995	0.970422	12997	0	0.0075964
SNRPB2	2	0.81882	0.81838	0.960527	16081	0	0.0094955	0.45548	0.45553	0.966282	8379	0	0.0094955
BC024139	2	0.81882	0.81838	0.960527	16082	0	0.30071	0.30166	0.30162	0.964979	5783	0	0.30071
CHCHD10	2	0.81882	0.81838	0.960527	16083	0	0.0075964	0.67012	0.66995	0.970422	13048	0	0.0075964
FBXO36	2	0.81882	0.81838	0.960527	16084	0	0.12142	0.43623	0.43614	0.966282	8320	0	0.12142
ANTXR1	2	0.81882	0.81838	0.960527	16085	0	0.30071	0.30166	0.30162	0.964979	6017	0	0.30071
SPCS2	2	0.81882	0.81838	0.960527	16086	0	0.0075964	0.67012	0.66995	0.970422	12941	0	0.0075964
CYP3A59	2	0.81882	0.81838	0.960527	16087	0	0.0094955	0.45548	0.45553	0.966282	8371	0	0.0094955
ZFP941	2	0.81882	0.81838	0.960527	16088	0	0.0075964	0.67012	0.66995	0.970422	13017	0	0.0075964
GM11568	2	0.81882	0.81838	0.960527	16089	0	0.0075964	0.67012	0.66995	0.970422	11997	0	0.0075964
GLB1L	2	0.81882	0.81838	0.960527	16090	0	0.30071	0.30166	0.30162	0.964979	5663	0	0.30071
SERF1	2	0.81882	0.81838	0.960527	16091	0	0.41358	0.17698	0.17687	0.925858	3363	1	0.41358
RPA1	2	0.81882	0.81838	0.960527	16092	0	0.0098753	0.44606	0.446	0.966282	8347	0	0.0098753
OLFR1395	2	0.81882	0.81838	0.960527	16093	0	0.0075964	0.67012	0.66995	0.970422	12500	0	0.0075964
GM13283	2	0.81882	0.81838	0.960527	16094	0	0.91263	0.0087595	0.016617	0.855765	365	1	0.91263
ZFP295	2	0.81882	0.81838	0.960527	16095	0	0.14152	0.43389	0.43383	0.966282	8306	0	0.14152
NHLRC1	2	0.81882	0.81838	0.960527	16096	0	0.0075964	0.67012	0.66995	0.970422	12998	0	0.0075964
CDK20	2	0.81882	0.81838	0.960527	16097	0	0.0075964	0.67012	0.66995	0.970422	12939	0	0.0075964
GM826	2	0.81882	0.81838	0.960527	16098	0	0.0075964	0.67012	0.66995	0.970422	12994	0	0.0075964
ZFPM2	2	0.81882	0.81838	0.960527	16099	0	0.30071	0.30166	0.30162	0.964979	5949	0	0.30071
CIDEA	2	0.81882	0.81838	0.960527	16100	0	0.30071	0.30166	0.30162	0.964979	5979	0	0.30071
9030624J02RIK	2	0.81882	0.81838	0.960527	16101	0	0.0075964	0.67012	0.66995	0.970422	12010	0	0.0075964
WDR90	2	0.81882	0.81838	0.960527	16102	0	0.30071	0.30166	0.30162	0.964979	5733	0	0.30071
RSPH6A	2	0.81882	0.81838	0.960527	16103	0	0.0075964	0.67012	0.66995	0.970422	13020	0	0.0075964
1700008A04RIK	3	0.829	0.82893	0.971581	16104	0	0.0075964	0.19068	0.19404	0.925858	3513	1	0.0075964
TYMP	3	0.829	0.82893	0.971581	16105	0	0.0075964	0.54722	0.5474	0.970422	10226	0	0.0075964
USP8	3	0.829	0.82893	0.971581	16106	0	0.0075964	0.81053	0.81045	0.97199	14888	0	0.0075964
TMEM184B	3	0.829	0.82893	0.971581	16107	0	0.0075964	0.6307	0.63096	0.970422	11374	0	0.0075964
TMEM202	3	0.829	0.82893	0.971581	16108	0	0.0075964	0.52848	0.52866	0.970422	10025	0	0.0075964
1700017B05RIK	3	0.82955	0.82948	0.971581	16109	0	0.0075964	0.59819	0.59852	0.970422	11120	0	0.0075964
SDCCAG3	3	0.82986	0.82979	0.971581	16110	0	0.0075964	0.41642	0.41665	0.966282	6720	0	0.0075964
ARHGAP22	3	0.82986	0.82979	0.971581	16111	0	0.4258	0.19068	0.19404	0.925858	3564	1	0.4258
D630042P16RIK	3	0.82986	0.82979	0.971581	16112	0	1.0114	0.0054402	0.011151	0.7395	268	2	1.0114
ERGIC2	3	0.82986	0.82979	0.971581	16113	0	0.011395	0.19068	0.19404	0.925858	3505	1	0.011395
1810011H11RIK	3	0.82986	0.82979	0.971581	16114	0	0.010129	0.41642	0.41665	0.966282	7152	0	0.010129
RIBC1	3	0.83027	0.83023	0.971581	16115	0	0.0075964	0.03237	0.057044	0.883486	1059	1	0.0075964
SBSN	3	0.83027	0.83023	0.971581	16116	0	0.0075964	0.41642	0.41665	0.966282	7128	0	0.0075964
DSG3	3	0.83075	0.83074	0.971581	16117	0	0.0075964	0.81053	0.81045	0.97199	15365	0	0.0075964
CCDC60	1	0.83567	0.83597	0.971581	16118	0	0.59383	0.16433	0.16417	0.925858	3328	0	0.59383
LOX	1	0.83567	0.83597	0.971581	16119	0	0.59383	0.16433	0.16417	0.925858	3320	0	0.59383
SUN5	1	0.83567	0.83597	0.971581	16120	0	0.59383	0.16433	0.16417	0.925858	3327	0	0.59383
KLF1	1	0.83567	0.83597	0.971581	16121	0	0.59383	0.16433	0.16417	0.925858	3321	0	0.59383
LSM5	1	0.83567	0.83597	0.971581	16122	0	0.59383	0.16433	0.16417	0.925858	3317	0	0.59383
CCDC104	1	0.83567	0.83597	0.971581	16123	0	0.59383	0.16433	0.16417	0.925858	3216	0	0.59383
ABHD15	1	0.83567	0.83597	0.971581	16124	0	0.59383	0.16433	0.16417	0.925858	3288	0	0.59383
GNAI2	1	0.83567	0.83597	0.971581	16125	0	0.59383	0.16433	0.16417	0.925858	3314	0	0.59383
MTFMT	1	0.83567	0.83597	0.971581	16126	0	0.59383	0.16433	0.16417	0.925858	3318	0	0.59383
AUP1	1	0.83567	0.83597	0.971581	16127	0	0.59383	0.16433	0.16417	0.925858	3221	0	0.59383
DSP	1	0.83567	0.83597	0.971581	16128	0	0.59383	0.16433	0.16417	0.925858	3293	0	0.59383
ERN1	1	0.83567	0.83597	0.971581	16129	0	0.59383	0.16433	0.16417	0.925858	3289	0	0.59383
MLLT1	1	0.83567	0.83597	0.971581	16130	0	0.59383	0.16433	0.16417	0.925858	3244	0	0.59383
1700019N12RIK	1	0.83567	0.83597	0.971581	16131	0	0.59383	0.16433	0.16417	0.925858	3193	0	0.59383
CRYGE	1	0.83567	0.83597	0.971581	16132	0	0.59383	0.16433	0.16417	0.925858	3271	0	0.59383
DEFB25	1	0.83567	0.83597	0.971581	16133	0	0.59383	0.16433	0.16417	0.925858	3260	0	0.59383
VMN2R113	1	0.83567	0.83597	0.971581	16134	0	0.59383	0.16433	0.16417	0.925858	3316	0	0.59383
SOST	1	0.83567	0.83597	0.971581	16135	0	0.59383	0.16433	0.16417	0.925858	3206	0	0.59383
RPS19	1	0.83567	0.83597	0.971581	16136	0	0.59383	0.16433	0.16417	0.925858	3291	0	0.59383
GPR133	1	0.83567	0.83597	0.971581	16137	0	0.59383	0.16433	0.16417	0.925858	3265	0	0.59383
4930453N24RIK	1	0.83567	0.83597	0.971581	16138	0	0.59383	0.16433	0.16417	0.925858	3269	0	0.59383
EIF4EBP1	1	0.83567	0.83597	0.971581	16139	0	0.59383	0.16433	0.16417	0.925858	3272	0	0.59383
VMN1R128	1	0.83567	0.83597	0.971581	16140	0	0.59383	0.16433	0.16417	0.925858	3240	0	0.59383
PRAMEL3	1	0.83567	0.83597	0.971581	16141	0	0.59383	0.16433	0.16417	0.925858	3270	0	0.59383
AW146020	1	0.83567	0.83597	0.971581	16142	0	0.59383	0.16433	0.16417	0.925858	3229	0	0.59383
SIVA1	1	0.83567	0.83597	0.971581	16143	0	0.59383	0.16433	0.16417	0.925858	3266	0	0.59383
S100A11	1	0.83567	0.83597	0.971581	16144	0	0.59383	0.16433	0.16417	0.925858	3267	0	0.59383
RHOQ	1	0.83567	0.83597	0.971581	16145	0	0.59383	0.16433	0.16417	0.925858	3262	0	0.59383
SRSF10	1	0.83567	0.83597	0.971581	16146	0	0.59383	0.16433	0.16417	0.925858	3276	0	0.59383
GCK	1	0.83567	0.83597	0.971581	16147	0	0.59383	0.16433	0.16417	0.925858	3261	0	0.59383
NAA20	1	0.83567	0.83597	0.971581	16148	0	0.59383	0.16433	0.16417	0.925858	3281	0	0.59383
UBC	1	0.83567	0.83597	0.971581	16149	0	0.59383	0.16433	0.16417	0.925858	3282	0	0.59383
PTPLAD1	1	0.83567	0.83597	0.971581	16150	0	0.59383	0.16433	0.16417	0.925858	3192	0	0.59383
PKHD1	1	0.83567	0.83597	0.971581	16151	0	0.59383	0.16433	0.16417	0.925858	3204	0	0.59383
PLA2G2C	1	0.83567	0.83597	0.971581	16152	0	0.59383	0.16433	0.16417	0.925858	3294	0	0.59383
RINT1	1	0.83567	0.83597	0.971581	16153	0	0.59383	0.16433	0.16417	0.925858	3309	0	0.59383
CCDC117	1	0.83567	0.83597	0.971581	16154	0	0.59383	0.16433	0.16417	0.925858	3198	0	0.59383
MTAP7D1	1	0.83567	0.83597	0.971581	16155	0	0.59383	0.16433	0.16417	0.925858	3301	0	0.59383
CDC42EP5	1	0.83567	0.83597	0.971581	16156	0	0.59383	0.16433	0.16417	0.925858	3300	0	0.59383
OLFR1316	1	0.83567	0.83597	0.971581	16157	0	0.59383	0.16433	0.16417	0.925858	3245	0	0.59383
PPP1R1C	1	0.83567	0.83597	0.971581	16158	0	0.59383	0.16433	0.16417	0.925858	3208	0	0.59383
GM5916	1	0.83567	0.83597	0.971581	16159	0	0.59383	0.16433	0.16417	0.925858	3218	0	0.59383
GBX1	1	0.83567	0.83597	0.971581	16160	0	0.59383	0.16433	0.16417	0.925858	3306	0	0.59383
PTPLA	1	0.83567	0.83597	0.971581	16161	0	0.59383	0.16433	0.16417	0.925858	3207	0	0.59383
KCNC2	1	0.83567	0.83597	0.971581	16162	0	0.59383	0.16433	0.16417	0.925858	3191	0	0.59383
AVPR2	1	0.83567	0.83597	0.971581	16163	0	0.59383	0.16433	0.16417	0.925858	3246	0	0.59383
COX7A1	1	0.83567	0.83597	0.971581	16164	0	0.59383	0.16433	0.16417	0.925858	3241	0	0.59383
ATG4D	1	0.83567	0.83597	0.971581	16165	0	0.59383	0.16433	0.16417	0.925858	3190	0	0.59383
DPM1	1	0.83567	0.83597	0.971581	16166	0	0.59383	0.16433	0.16417	0.925858	3203	0	0.59383
HIST2H2BE	1	0.83567	0.83597	0.971581	16167	0	0.59383	0.16433	0.16417	0.925858	3239	0	0.59383
FUS	1	0.83567	0.83597	0.971581	16168	0	0.59383	0.16433	0.16417	0.925858	3187	0	0.59383
PDE3B	1	0.83567	0.83597	0.971581	16169	0	0.59383	0.16433	0.16417	0.925858	3197	0	0.59383
OLFR1475	1	0.83567	0.83597	0.971581	16170	0	0.59383	0.16433	0.16417	0.925858	3213	0	0.59383
NEIL3	1	0.83567	0.83597	0.971581	16171	0	0.59383	0.16433	0.16417	0.925858	3194	0	0.59383
EOGT	1	0.83567	0.83597	0.971581	16172	0	0.59383	0.16433	0.16417	0.925858	3254	0	0.59383
VMN1R41	1	0.83567	0.83597	0.971581	16173	0	0.59383	0.16433	0.16417	0.925858	3249	0	0.59383
TMEM138	1	0.83567	0.83597	0.971581	16174	0	0.59383	0.16433	0.16417	0.925858	3230	0	0.59383
AMIGO1	1	0.83567	0.83597	0.971581	16175	0	0.59383	0.16433	0.16417	0.925858	3257	0	0.59383
